rpm,timestamp,anomaly
1688,2022-03-23 19:15:25,0
1655,2022-03-23 19:15:28,0
1678,2022-03-23 19:15:31,0
1723,2022-03-23 19:15:34,0
1766,2022-03-23 19:15:37,0
1798,2022-03-23 19:15:40,0
1834,2022-03-23 19:15:43,0
1855,2022-03-23 19:15:45,0
1876,2022-03-23 19:15:48,0
1894,2022-03-23 19:15:51,0
1543,2022-03-23 19:15:54,0
1331,2022-03-23 19:15:57,0
1177,2022-03-23 19:16:00,0
1150,2022-03-23 19:16:03,0
1138,2022-03-23 19:16:06,0
1083,2022-03-23 19:16:08,0
962,2022-03-23 19:16:11,0
1165,2022-03-23 19:16:14,0
1094,2022-03-23 19:16:17,0
1028,2022-03-23 19:16:20,0
997,2022-03-23 19:16:23,0
942,2022-03-23 19:16:26,0
896,2022-03-23 19:16:29,0
836,2022-03-23 19:16:31,0
908,2022-03-23 19:16:34,0
1485,2022-03-23 19:16:37,0
1167,2022-03-23 19:16:40,0
1179,2022-03-23 19:16:43,0
1219,2022-03-23 19:16:46,0
1276,2022-03-23 19:16:49,0
1378,2022-03-23 19:16:51,0
1382,2022-03-23 19:16:54,0
1333,2022-03-23 19:16:57,0
993,2022-03-23 19:17:00,0
947,2022-03-23 19:17:03,0
987,2022-03-23 19:17:06,0
1412,2022-03-23 19:17:09,0
1045,2022-03-23 19:17:12,0
1199,2022-03-23 19:17:14,0
1228,2022-03-23 19:17:17,0
1239,2022-03-23 19:17:20,0
1284,2022-03-23 19:17:23,0
1442,2022-03-23 19:17:26,0
1796,2022-03-23 19:17:29,0
1740,2022-03-23 19:17:32,0
1089,2022-03-23 19:17:35,0
1000,2022-03-23 19:17:37,0
818,2022-03-23 19:17:40,0
1008,2022-03-23 19:17:43,0
919,2022-03-23 19:17:46,0
1000,2022-03-23 19:17:49,0
969,2022-03-23 19:17:52,0
899,2022-03-23 19:17:55,0
841,2022-03-23 19:17:58,0
1254,2022-03-23 19:18:00,0
1474,2022-03-23 19:18:03,0
1524,2022-03-23 19:18:06,0
883,2022-03-23 19:18:09,0
1610,2022-03-23 19:18:12,0
1143,2022-03-23 19:18:15,0
1107,2022-03-23 19:18:18,0
988,2022-03-23 19:18:21,0
942,2022-03-23 19:18:23,0
912,2022-03-23 19:18:26,0
1140,2022-03-23 19:18:29,0
849,2022-03-23 19:18:32,0
889,2022-03-23 19:18:35,0
897,2022-03-23 19:18:38,0
900,2022-03-23 19:18:41,0
862,2022-03-23 19:18:44,0
838,2022-03-23 19:18:46,0
910,2022-03-23 19:18:49,0
928,2022-03-23 19:18:52,0
862,2022-03-23 19:18:55,0
845,2022-03-23 19:18:58,0
788,2022-03-23 19:19:01,0
777,2022-03-23 19:19:04,0
728,2022-03-23 19:19:07,0
782,2022-03-23 19:19:09,0
750,2022-03-23 19:19:12,0
776,2022-03-23 19:19:15,0
776,2022-03-23 19:19:18,0
807,2022-03-25 16:27:44,0
803,2022-03-25 16:27:47,0
807,2022-03-25 16:27:50,0
811,2022-03-25 16:27:54,0
807,2022-03-25 16:27:57,0
777,2022-03-25 16:28:00,0
1034,2022-03-25 16:28:04,0
845,2022-03-25 16:28:07,0
845,2022-03-25 16:28:10,0
850,2022-03-25 16:28:14,0
948,2022-03-25 16:28:17,0
752,2022-03-25 16:28:20,0
891,2022-03-25 16:28:24,0
902,2022-03-25 16:28:27,0
884,2022-03-25 16:28:30,0
908,2022-03-25 16:28:34,0
1005,2022-03-25 16:28:37,0
1139,2022-03-25 16:28:40,0
942,2022-03-25 16:28:44,0
874,2022-03-25 16:28:47,0
749,2022-03-25 16:28:50,0
847,2022-03-25 16:28:54,0
1026,2022-03-25 16:28:57,0
1715,2022-03-25 16:29:00,0
935,2022-03-25 16:29:04,0
923,2022-03-25 16:29:07,0
1214,2022-03-25 16:29:10,0
1686,2022-03-25 16:29:13,0
929,2022-03-25 16:29:17,0
828,2022-03-25 16:29:20,0
940,2022-03-25 16:29:23,0
1285,2022-03-25 16:29:27,0
1250,2022-03-25 16:29:30,0
1558,2022-03-25 16:29:33,0
1433,2022-03-25 16:29:37,0
1125,2022-03-25 16:29:40,0
1097,2022-03-25 16:29:43,0
993,2022-03-25 16:29:47,0
767,2022-03-25 16:29:50,0
1186,2022-03-25 16:29:53,0
1477,2022-03-25 16:29:57,0
1621,2022-03-25 16:30:00,0
1075,2022-03-25 16:30:03,0
927,2022-03-25 16:30:07,0
893,2022-03-25 16:30:10,0
717,2022-03-25 16:30:13,0
953,2022-03-25 16:30:17,0
902,2022-03-25 16:30:20,0
896,2022-03-25 16:30:23,0
1152,2022-03-25 16:30:27,0
814,2022-03-25 16:30:30,0
708,2022-03-25 16:30:33,0
766,2022-03-25 16:30:37,0
922,2022-03-25 16:30:40,0
1332,2022-03-25 16:30:43,0
1034,2022-03-25 16:30:47,0
1378,2022-03-25 16:30:50,0
862,2022-03-25 16:30:53,0
1088,2022-03-25 16:30:56,0
1863,2022-03-25 16:31:00,0
1792,2022-03-25 16:31:03,0
1095,2022-03-25 16:31:06,0
1135,2022-03-25 16:31:10,0
965,2022-03-25 16:31:13,0
1122,2022-03-25 16:31:16,0
1236,2022-03-25 16:31:20,0
1468,2022-03-25 16:31:23,0
1488,2022-03-25 16:31:26,0
1408,2022-03-25 16:31:30,0
1294,2022-03-25 16:31:33,0
1171,2022-03-25 16:31:36,0
1212,2022-03-25 16:31:40,0
1188,2022-03-25 16:31:43,0
1147,2022-03-25 16:31:46,0
954,2022-03-25 16:31:50,0
1174,2022-03-25 16:31:53,0
931,2022-03-25 16:31:56,0
1394,2022-03-25 16:32:00,0
1192,2022-03-25 16:32:03,0
1805,2022-03-25 16:32:06,0
1118,2022-03-25 16:32:10,0
921,2022-03-25 16:32:13,0
960,2022-03-25 16:32:16,0
950,2022-03-25 16:32:19,0
923,2022-03-25 16:32:23,0
981,2022-03-25 16:32:26,0
964,2022-03-25 16:32:29,0
937,2022-03-25 16:32:33,0
924,2022-03-25 16:32:36,0
935,2022-03-25 16:32:39,0
985,2022-03-25 16:32:43,0
1066,2022-03-25 16:32:46,0
1082,2022-03-25 16:32:49,0
982,2022-03-25 16:32:53,0
876,2022-03-25 16:32:56,0
1004,2022-03-25 16:32:59,0
1175,2022-03-25 16:33:03,0
919,2022-03-25 16:33:06,0
915,2022-03-25 16:33:10,0
963,2022-03-25 16:33:13,0
1154,2022-03-25 16:33:16,0
1263,2022-03-25 16:33:20,0
956,2022-03-25 16:33:23,0
890,2022-03-25 16:33:26,0
1170,2022-03-25 16:33:30,0
908,2022-03-25 16:33:33,0
939,2022-03-25 16:33:36,0
899,2022-03-25 16:33:40,0
823,2022-03-25 16:33:43,0
798,2022-03-25 16:33:46,0
946,2022-03-25 16:33:50,0
1076,2022-03-25 16:33:53,0
849,2022-03-25 16:33:57,0
931,2022-03-25 16:34:00,0
899,2022-03-25 16:34:03,0
950,2022-03-25 16:34:07,0
885,2022-03-25 16:34:10,0
835,2022-03-25 16:34:13,0
826,2022-03-25 16:34:17,0
782,2022-03-25 16:34:20,0
782,2022-03-25 16:34:23,0
1849,2022-03-25 16:34:27,0
1693,2022-03-25 16:34:30,0
1320,2022-03-25 16:34:33,0
1255,2022-03-25 16:34:37,0
1187,2022-03-25 16:34:40,0
1329,2022-03-25 16:34:43,0
1437,2022-03-25 16:34:47,0
1420,2022-03-25 16:34:50,0
1425,2022-03-25 16:34:53,0
1425,2022-03-25 16:34:57,0
996,2022-03-25 16:35:00,0
947,2022-03-25 16:35:03,0
875,2022-03-25 16:35:07,0
0,2022-03-25 16:35:10,0
0,2022-03-25 16:35:13,0
0,2022-03-25 16:35:17,0
0,2022-03-25 16:35:20,0
0,2022-03-25 16:35:23,0
0,2022-03-25 16:35:27,0
0,2022-03-25 16:35:30,0
0,2022-03-25 16:35:33,0
0,2022-03-25 16:35:36,0
794,2022-03-25 16:35:40,0
766,2022-03-25 16:35:43,0
783,2022-03-25 16:35:46,0
834,2022-03-25 16:35:50,0
1788,2022-03-25 16:35:53,0
1107,2022-03-25 16:35:56,0
1838,2022-03-25 16:36:00,0
1178,2022-03-25 16:36:03,0
1382,2022-03-25 16:36:06,0
956,2022-03-25 16:36:10,0
982,2022-03-25 16:36:13,0
1096,2022-03-25 16:36:16,0
906,2022-03-25 16:36:20,0
909,2022-03-25 16:36:23,0
831,2022-03-25 16:36:26,0
102,2022-03-25 16:36:30,0
0,2022-03-25 16:36:33,0
0,2022-03-25 16:36:36,0
0,2022-03-25 16:36:40,0
0,2022-03-25 16:36:43,0
0,2022-03-25 16:36:46,0
0,2022-03-25 16:36:50,0
0,2022-03-25 16:36:53,0
0,2022-03-25 16:36:56,0
0,2022-03-25 16:37:00,0
0,2022-03-25 16:37:03,0
0,2022-03-25 16:37:06,0
0,2022-03-25 16:37:10,0
0,2022-03-25 16:37:13,0
0,2022-03-25 16:37:16,0
0,2022-03-25 16:37:19,0
0,2022-03-25 16:37:23,0
0,2022-03-25 16:37:26,0
0,2022-03-25 16:37:29,0
0,2022-03-25 16:37:33,0
0,2022-03-25 16:37:36,0
0,2022-03-25 16:37:39,0
0,2022-03-25 16:37:43,0
0,2022-03-25 16:37:46,0
0,2022-03-25 16:37:49,0
0,2022-03-25 16:37:53,0
0,2022-03-25 16:37:56,0
0,2022-03-25 16:37:59,0
0,2022-03-25 16:38:03,0
0,2022-03-25 16:38:06,0
0,2022-03-25 16:38:09,0
0,2022-03-25 16:38:13,0
0,2022-03-25 16:38:16,0
0,2022-03-25 16:38:19,0
0,2022-03-25 16:38:23,0
0,2022-03-25 16:38:26,0
0,2022-03-25 16:38:29,0
0,2022-03-25 16:38:33,0
0,2022-03-25 16:38:36,0
1137,2022-03-25 16:38:39,0
2146,2022-03-25 16:38:43,0
1535,2022-03-25 16:38:46,0
1394,2022-03-25 16:38:49,0
1095,2022-03-25 16:38:53,0
1202,2022-03-25 16:38:56,0
1159,2022-03-25 16:38:59,0
1085,2022-03-25 16:39:03,0
943,2022-03-25 16:39:06,0
913,2022-03-25 16:39:09,0
899,2022-03-25 16:39:13,0
1096,2022-03-25 16:39:16,0
872,2022-03-25 16:39:19,0
1156,2022-03-25 16:39:23,0
1285,2022-03-25 16:39:26,0
1222,2022-03-25 16:39:29,0
1114,2022-03-25 16:39:33,0
1145,2022-03-25 16:39:36,0
1053,2022-03-25 16:39:39,0
948,2022-03-25 16:39:43,0
925,2022-03-25 16:39:46,0
967,2022-03-25 16:39:49,0
960,2022-03-25 16:39:53,0
1039,2022-03-25 16:39:56,0
1592,2022-03-25 16:39:59,0
1526,2022-03-25 16:40:03,0
1276,2022-03-25 16:40:06,0
1146,2022-03-25 16:40:09,0
989,2022-03-25 16:40:13,0
1094,2022-03-25 16:40:16,0
795,2022-03-25 16:40:19,0
1112,2022-03-25 16:40:23,0
1028,2022-03-25 16:40:26,0
908,2022-03-25 16:40:29,0
913,2022-03-25 16:40:33,0
792,2022-03-25 16:40:36,0
982,2022-03-25 16:40:39,0
942,2022-03-25 16:40:42,0
857,2022-03-25 16:40:46,0
883,2022-03-25 16:40:49,0
910,2022-03-25 16:40:52,0
881,2022-03-25 16:40:56,0
893,2022-03-25 16:40:59,0
871,2022-03-25 16:41:02,0
777,2022-03-25 16:41:06,0
888,2022-03-25 16:41:09,0
871,2022-03-25 16:41:12,0
844,2022-03-25 16:41:16,0
825,2022-03-25 16:41:19,0
852,2022-03-25 16:41:22,0
777,2022-03-25 16:41:26,0
334,2022-03-25 16:41:29,0
832,2022-03-26 20:12:44,0
826,2022-03-26 20:12:47,0
829,2022-03-26 20:12:50,0
785,2022-03-26 20:12:54,0
778,2022-03-26 20:12:57,0
781,2022-03-26 20:13:00,0
860,2022-03-26 20:13:04,0
892,2022-03-26 20:13:07,0
862,2022-03-26 20:13:10,0
899,2022-03-26 20:13:14,0
1138,2022-03-26 20:13:17,0
891,2022-03-26 20:13:20,0
932,2022-03-26 20:13:24,0
882,2022-03-26 20:13:27,0
1185,2022-03-26 20:13:30,0
1062,2022-03-26 20:13:34,0
1159,2022-03-26 20:13:37,0
1650,2022-03-26 20:13:40,0
948,2022-03-26 20:13:44,0
911,2022-03-26 20:13:47,0
1374,2022-03-26 20:13:50,0
1938,2022-03-26 20:13:54,0
933,2022-03-26 20:13:57,0
947,2022-03-26 20:14:00,0
895,2022-03-26 20:14:04,0
1235,2022-03-26 20:14:07,0
993,2022-03-26 20:14:10,0
1169,2022-03-26 20:14:13,0
1376,2022-03-26 20:14:17,0
1464,2022-03-26 20:14:20,0
1432,2022-03-26 20:14:23,0
1522,2022-03-26 20:14:27,0
1588,2022-03-26 20:14:30,0
1684,2022-03-26 20:14:33,0
1637,2022-03-26 20:14:37,0
924,2022-03-26 20:14:40,0
943,2022-03-26 20:14:43,0
1983,2022-03-26 20:14:47,0
2043,2022-03-26 20:14:50,0
1675,2022-03-26 20:14:53,0
1267,2022-03-26 20:14:57,0
1307,2022-03-26 20:15:00,0
1201,2022-03-26 20:15:03,0
1185,2022-03-26 20:15:07,0
1289,2022-03-26 20:15:10,0
1342,2022-03-26 20:15:13,0
1004,2022-03-26 20:15:17,0
933,2022-03-26 20:15:20,0
849,2022-03-26 20:15:23,0
2323,2022-03-26 20:15:27,0
1935,2022-03-26 20:15:30,0
1645,2022-03-26 20:15:33,0
1570,2022-03-26 20:15:37,0
1521,2022-03-26 20:15:40,0
1710,2022-03-26 20:15:43,0
1270,2022-03-26 20:15:47,0
1622,2022-03-26 20:15:50,0
1615,2022-03-26 20:15:53,0
1626,2022-03-26 20:15:57,0
1561,2022-03-26 20:16:00,0
1576,2022-03-26 20:16:03,0
1589,2022-03-26 20:16:07,0
1557,2022-03-26 20:16:10,0
1728,2022-03-26 20:16:13,0
1703,2022-03-26 20:16:17,0
1293,2022-03-26 20:16:20,0
950,2022-03-26 20:16:23,0
1017,2022-03-26 20:16:27,0
1056,2022-03-26 20:16:30,0
1028,2022-03-26 20:16:33,0
966,2022-03-26 20:16:36,0
898,2022-03-26 20:16:40,0
899,2022-03-26 20:16:43,0
1069,2022-03-26 20:16:46,0
1049,2022-03-26 20:16:50,0
1195,2022-03-26 20:16:53,0
1486,2022-03-26 20:16:56,0
1088,2022-03-26 20:17:00,0
1188,2022-03-26 20:17:03,0
1097,2022-03-26 20:17:06,0
996,2022-03-26 20:17:10,0
1076,2022-03-26 20:17:13,0
1048,2022-03-26 20:17:16,0
1130,2022-03-26 20:17:20,0
1193,2022-03-26 20:17:23,0
1225,2022-03-26 20:17:26,0
1244,2022-03-26 20:17:30,0
1105,2022-03-26 20:17:33,0
974,2022-03-26 20:17:36,0
1770,2022-03-26 20:17:40,0
1352,2022-03-26 20:17:43,0
1134,2022-03-26 20:17:46,0
1072,2022-03-26 20:17:50,0
936,2022-03-26 20:17:53,0
944,2022-03-26 20:17:56,0
1127,2022-03-26 20:18:00,0
886,2022-03-26 20:18:03,0
895,2022-03-26 20:18:06,0
844,2022-03-26 20:18:10,0
949,2022-03-26 20:18:13,0
831,2022-03-26 20:18:16,0
994,2022-03-26 20:18:20,0
861,2022-03-26 20:18:23,0
806,2022-03-26 20:18:26,0
0,2022-03-26 20:18:30,0
0,2022-03-26 20:18:33,0
0,2022-03-26 20:18:36,0
0,2022-03-26 20:18:40,0
0,2022-03-26 20:18:43,0
0,2022-03-26 20:18:46,0
0,2022-03-26 20:18:50,0
0,2022-03-26 20:18:53,0
0,2022-03-26 20:18:57,0
0,2022-03-26 20:19:00,0
0,2022-03-26 20:19:03,0
0,2022-03-26 20:19:07,0
0,2022-03-26 20:19:10,0
0,2022-03-26 20:19:13,0
0,2022-03-26 20:19:17,0
0,2022-03-26 20:19:20,0
0,2022-03-26 20:19:23,0
0,2022-03-26 20:19:27,0
0,2022-03-26 20:19:30,0
0,2022-03-26 20:19:34,0
0,2022-03-26 20:19:37,0
0,2022-03-26 20:19:40,0
0,2022-03-26 20:19:44,0
0,2022-03-26 20:19:47,0
0,2022-03-26 20:19:50,0
0,2022-03-26 20:19:54,0
0,2022-03-26 20:19:57,0
0,2022-03-26 20:20:00,0
0,2022-03-26 20:20:04,0
0,2022-03-26 20:20:07,0
0,2022-03-26 20:20:10,0
0,2022-03-26 20:20:14,0
0,2022-03-26 20:20:17,0
0,2022-03-26 20:20:20,0
0,2022-03-26 20:20:23,0
0,2022-03-26 20:20:27,0
0,2022-03-26 20:20:30,0
0,2022-03-26 20:20:33,0
0,2022-03-26 20:20:37,0
0,2022-03-26 20:20:40,0
0,2022-03-26 20:20:43,0
0,2022-03-26 20:20:47,0
0,2022-03-26 20:20:50,0
0,2022-03-26 20:20:53,0
0,2022-03-26 20:20:57,0
0,2022-03-26 20:21:00,0
0,2022-03-26 20:21:03,0
0,2022-03-26 20:21:07,0
0,2022-03-26 20:21:10,0
0,2022-03-26 20:21:13,0
0,2022-03-26 20:21:17,0
0,2022-03-26 20:21:20,0
0,2022-03-26 20:21:23,0
0,2022-03-26 20:21:27,0
0,2022-03-26 20:21:30,0
0,2022-03-26 20:21:33,0
0,2022-03-26 20:21:37,0
0,2022-03-26 20:21:40,0
0,2022-03-26 20:21:43,0
0,2022-03-26 20:21:46,0
0,2022-03-26 20:21:50,0
0,2022-03-26 20:21:53,0
0,2022-03-26 20:21:56,0
0,2022-03-26 20:22:00,0
0,2022-03-26 20:22:03,0
0,2022-03-26 20:22:06,0
0,2022-03-26 20:22:10,0
0,2022-03-26 20:22:13,0
0,2022-03-26 20:22:16,0
0,2022-03-26 20:22:20,0
0,2022-03-26 20:22:23,0
0,2022-03-26 20:22:26,0
0,2022-03-26 20:22:30,0
0,2022-03-26 20:22:33,0
0,2022-03-26 20:22:36,0
0,2022-03-26 20:22:40,0
0,2022-03-26 20:22:43,0
0,2022-03-26 20:22:46,0
0,2022-03-26 20:22:49,0
0,2022-03-26 20:22:53,0
0,2022-03-26 20:22:56,0
0,2022-03-26 20:23:00,0
0,2022-03-26 20:23:03,0
0,2022-03-26 20:23:06,0
0,2022-03-26 20:23:10,0
0,2022-03-26 20:23:13,0
0,2022-03-26 20:23:16,0
0,2022-03-26 20:23:20,0
0,2022-03-26 20:23:23,0
0,2022-03-26 20:23:26,0
795,2022-03-26 20:23:30,0
890,2022-03-26 20:23:33,0
711,2022-03-26 20:23:36,0
770,2022-03-26 20:23:40,0
1131,2022-03-26 20:23:43,0
947,2022-03-26 20:23:46,0
1245,2022-03-26 20:23:50,0
1056,2022-03-26 20:23:53,0
945,2022-03-26 20:23:56,0
953,2022-03-26 20:24:00,0
1213,2022-03-26 20:24:03,0
1135,2022-03-26 20:24:06,0
947,2022-03-26 20:24:09,0
921,2022-03-26 20:24:13,0
1319,2022-03-26 20:24:16,0
1460,2022-03-26 20:24:19,0
1376,2022-03-26 20:24:23,0
1267,2022-03-26 20:24:26,0
1308,2022-03-26 20:24:29,0
1348,2022-03-26 20:24:33,0
1324,2022-03-26 20:24:36,0
1215,2022-03-26 20:24:39,0
1011,2022-03-26 20:24:43,0
1152,2022-03-26 20:24:46,0
1315,2022-03-26 20:24:49,0
1381,2022-03-26 20:24:53,0
1409,2022-03-26 20:24:56,0
1387,2022-03-26 20:24:59,0
1244,2022-03-26 20:25:03,0
991,2022-03-26 20:25:06,0
926,2022-03-26 20:25:09,0
1662,2022-03-26 20:25:13,0
840,2022-03-26 20:25:16,0
824,2022-03-26 20:25:19,0
778,2022-03-26 20:25:22,0
779,2022-03-26 20:25:26,0
1325,2022-03-26 20:25:29,0
1152,2022-03-26 20:25:32,0
1777,2022-03-26 20:25:36,0
1405,2022-03-26 20:25:39,0
1521,2022-03-26 20:25:42,0
1541,2022-03-26 20:25:46,0
1507,2022-03-26 20:25:49,0
1676,2022-03-26 20:25:52,0
2017,2022-03-26 20:25:56,0
1533,2022-03-26 20:25:59,0
1514,2022-03-26 20:26:02,0
1107,2022-03-26 20:26:06,0
997,2022-03-26 20:26:09,0
979,2022-03-26 20:26:12,0
1443,2022-03-26 20:26:16,0
950,2022-03-26 20:26:19,0
1463,2022-03-26 20:26:22,0
1482,2022-03-26 20:26:26,0
1436,2022-03-26 20:26:29,0
1701,2022-03-26 20:26:32,0
1339,2022-03-26 20:26:36,0
1647,2022-03-26 20:26:39,0
1272,2022-03-26 20:26:42,0
1463,2022-03-26 20:26:46,0
1395,2022-03-26 20:26:49,0
1400,2022-03-26 20:26:52,0
1403,2022-03-26 20:26:56,0
1208,2022-03-26 20:26:59,0
1018,2022-03-26 20:27:02,0
934,2022-03-26 20:27:05,0
1117,2022-03-26 20:27:09,0
918,2022-03-26 20:27:12,0
1140,2022-03-26 20:27:15,0
1468,2022-03-26 20:27:19,0
1839,2022-03-26 20:27:22,0
1578,2022-03-26 20:27:25,0
1510,2022-03-26 20:27:29,0
1552,2022-03-26 20:27:32,0
1600,2022-03-26 20:27:35,0
1668,2022-03-26 20:27:39,0
1751,2022-03-26 20:27:42,0
1929,2022-03-26 20:27:45,0
1990,2022-03-26 20:27:49,0
1219,2022-03-26 20:27:52,0
1512,2022-03-26 20:27:55,0
1373,2022-03-26 20:27:59,0
1369,2022-03-26 20:28:02,0
1421,2022-03-26 20:28:05,0
1370,2022-03-26 20:28:09,0
1345,2022-03-26 20:28:12,0
1338,2022-03-26 20:28:15,0
1333,2022-03-26 20:28:19,0
1306,2022-03-26 20:28:22,0
1297,2022-03-26 20:28:26,0
1266,2022-03-26 20:28:29,0
1249,2022-03-26 20:28:32,0
1274,2022-03-26 20:28:36,0
1369,2022-03-26 20:28:39,0
1365,2022-03-26 20:28:42,0
1366,2022-03-26 20:28:46,0
1368,2022-03-26 20:28:49,0
1358,2022-03-26 20:28:52,0
1362,2022-03-26 20:28:56,0
1382,2022-03-26 20:28:59,0
1378,2022-03-26 20:29:02,0
1341,2022-03-26 20:29:06,0
1336,2022-03-26 20:29:09,0
1314,2022-03-26 20:29:12,0
1337,2022-03-26 20:29:16,0
1297,2022-03-26 20:29:19,0
1290,2022-03-26 20:29:22,0
1348,2022-03-26 20:29:26,0
1353,2022-03-26 20:29:29,0
1358,2022-03-26 20:29:32,0
1332,2022-03-26 20:29:36,0
1338,2022-03-26 20:29:39,0
1307,2022-03-26 20:29:42,0
1306,2022-03-26 20:29:46,0
1320,2022-03-26 20:29:49,0
1342,2022-03-26 20:29:52,0
1345,2022-03-26 20:29:56,0
1440,2022-03-26 20:29:59,0
1621,2022-03-26 20:30:02,0
1601,2022-03-26 20:30:06,0
1526,2022-03-26 20:30:09,0
1440,2022-03-26 20:30:12,0
1366,2022-03-26 20:30:16,0
1391,2022-03-26 20:30:19,0
1470,2022-03-26 20:30:22,0
1516,2022-03-26 20:30:26,0
1388,2022-03-26 20:30:29,0
1254,2022-03-26 20:30:32,0
1204,2022-03-26 20:30:36,0
1123,2022-03-26 20:30:39,0
1160,2022-03-26 20:30:42,0
1254,2022-03-26 20:30:46,0
1347,2022-03-26 20:30:49,0
1338,2022-03-26 20:30:52,0
1328,2022-03-26 20:30:55,0
1414,2022-03-26 20:30:59,0
1516,2022-03-26 20:31:02,0
1386,2022-03-26 20:31:05,0
1393,2022-03-26 20:31:09,0
1414,2022-03-26 20:31:12,0
1387,2022-03-26 20:31:16,0
1400,2022-03-26 20:31:19,0
1423,2022-03-26 20:31:22,0
1284,2022-03-26 20:31:25,0
1215,2022-03-26 20:31:29,0
1259,2022-03-26 20:31:32,0
1307,2022-03-26 20:31:35,0
1359,2022-03-26 20:31:39,0
1389,2022-03-26 20:31:42,0
1375,2022-03-26 20:31:45,0
1383,2022-03-26 20:31:49,0
1419,2022-03-26 20:31:52,0
1428,2022-03-26 20:31:55,0
1413,2022-03-26 20:31:59,0
1389,2022-03-26 20:32:02,0
999,2022-03-26 20:32:05,0
1075,2022-03-26 20:32:09,0
978,2022-03-26 20:32:12,0
904,2022-03-26 20:32:15,0
1095,2022-03-26 20:32:19,0
1378,2022-03-26 20:32:22,0
1706,2022-03-26 20:32:25,0
1521,2022-03-26 20:32:29,0
1602,2022-03-26 20:32:32,0
1650,2022-03-26 20:32:35,0
1550,2022-03-26 20:32:39,0
1458,2022-03-26 20:32:42,0
1375,2022-03-26 20:32:45,0
1319,2022-03-26 20:32:49,0
1264,2022-03-26 20:32:52,0
1179,2022-03-26 20:32:55,0
1245,2022-03-26 20:32:59,0
1470,2022-03-26 20:33:02,0
1698,2022-03-26 20:33:05,0
1740,2022-03-26 20:33:08,0
1684,2022-03-26 20:33:12,0
1613,2022-03-26 20:33:15,0
1525,2022-03-26 20:33:18,0
1188,2022-03-26 20:33:22,0
999,2022-03-26 20:33:25,0
974,2022-03-26 20:33:28,0
1000,2022-03-26 20:33:32,0
1025,2022-03-26 20:33:35,0
1156,2022-03-26 20:33:38,0
1283,2022-03-26 20:33:42,0
1409,2022-03-26 20:33:45,0
1529,2022-03-26 20:33:48,0
1760,2022-03-26 20:33:52,0
1987,2022-03-26 20:33:55,0
1656,2022-03-26 20:33:58,0
1624,2022-03-26 20:34:02,0
1605,2022-03-26 20:34:05,0
1575,2022-03-26 20:34:08,0
1548,2022-03-26 20:34:12,0
1522,2022-03-26 20:34:15,0
1463,2022-03-26 20:34:18,0
1439,2022-03-26 20:34:22,0
1496,2022-03-26 20:34:25,0
1431,2022-03-26 20:34:28,0
1243,2022-03-26 20:34:32,0
1244,2022-03-26 20:34:35,0
1307,2022-03-26 20:34:38,0
1369,2022-03-26 20:34:42,0
1346,2022-03-26 20:34:45,0
980,2022-03-26 20:34:48,0
961,2022-03-26 20:34:52,0
780,2022-03-26 20:34:55,0
1521,2022-03-26 20:34:58,0
882,2022-03-26 20:35:02,0
1191,2022-03-26 20:35:05,0
2119,2022-03-26 20:35:08,0
1826,2022-03-26 20:35:11,0
1472,2022-03-26 20:35:15,0
1231,2022-03-26 20:35:18,0
1180,2022-03-26 20:35:21,0
1242,2022-03-26 20:35:25,0
1354,2022-03-26 20:35:28,0
1359,2022-03-26 20:35:31,0
1305,2022-03-26 20:35:35,0
1229,2022-03-26 20:35:38,0
1249,2022-03-26 20:35:41,0
1283,2022-03-26 20:35:45,0
1327,2022-03-26 20:35:48,0
1357,2022-03-26 20:35:51,0
1388,2022-03-26 20:35:55,0
1246,2022-03-26 20:35:58,0
1000,2022-03-26 20:36:01,0
1199,2022-03-26 20:36:05,0
1408,2022-03-26 20:36:08,0
